,comp2,comp3,comp4
EF406671.1.1517,-0.012639235329133726,-0.0031721615137732125,-0.004208144616841573
FPLN01001151.8.1523,-0.005438365886695575,0.010724092921415915,0.00453811615686362
FPLO01000691.7.1522,0.024864725666179265,-0.08723621990129546,-0.051235015530129775
BAHW02000064.49.1563,-0.009225389111357587,-0.01829498774215316,-0.005480491658344834
FMGA01000006.679.2193,0.0016921778120147781,0.01582113320959055,0.006252197596819962
JX198656.1.1515,0.04001026968985496,0.05642990897589921,-0.0127894018778663
LN907736.1.1566,0.008669517350600559,0.0062534276274681805,0.00313277744945884
MLAJ01000016.155.1693,-0.01069845415413451,-0.00417343387660803,-0.023745903336981275
AB627687.1.1526,0.04731921667441184,-0.0052097118157746515,-0.08725401022530344
AB746536.1.1526,0.0044925012486626255,0.003420706587145111,0.0016969774740703525
AB969479.1.1526,-0.0036500695110927056,-0.013112347138291226,0.0007958075022105114
AY958891.1.1518,-0.009517444563204825,-0.010239761633032848,0.0006038250650439989
CP015400.1820588.1822127,-0.07060319116860497,0.036077500161774474,-0.019282598344832598
EF031004.1.1524,0.009704579879164014,-0.005215464152729408,0.0020673402868009606
EU622706.1.1514,0.0017891844125637383,-0.001124999140821421,0.0012886786431884453
FPLO01004147.8.1521,0.0009508796502183891,0.0033775940616306583,0.0002454218312482271
MKZZ01000031.48.1589,-0.004490636323267456,0.0014310388614439846,0.0006141079445274179
MLHG01000091.232.1769,-0.006117930572235214,0.003047188510102804,0.0015591468529667252
MLHI01000090.51.1588,-0.003405807006584796,-5.3537526159321115e-05,0.0005043037539649376
AB034064.1.1528,0.0010639511223085102,-0.0005094183353774762,9.724135154270239e-05
AB506181.1.1525,-0.0012085142274253337,0.0014408743848257823,0.0003486620202388124
AB506423.1.1525,-0.0003289649080380503,0.00045019677485526126,9.405580969979861e-06
AB627487.1.1525,0.002369811035453278,-0.002796647510908573,0.00021161132205201313
AB627500.1.1525,0.005082251681150066,-0.0085412424862261,0.0022781209475117997
AB627509.1.1525,0.004349929587992753,0.026157528523441626,0.007657727631128619
AB627520.1.1525,0.03001747144049484,0.010328577354865476,-0.00070649974200818
AB627586.1.1525,0.011852972843414527,-0.007692459353148578,-1.4880217110327973e-05
AB627599.1.1525,0.014247966475525599,0.01863033567035341,-0.00028797687633381596
AB627601.1.1525,-0.007596486783190886,0.020029748189556638,-0.019247854487594085
AB627609.1.1525,-0.014306535259347568,-0.005045891056250318,-0.004376140178780324
AB969366.1.1525,-0.05367947508208189,-0.03738457692408123,-0.024359402220607243
AB969483.1.1525,0.011021683507682407,0.03250768958752206,0.0029463182431984534
AB969643.1.1525,0.004453336521102447,0.011899202996434623,0.0071873086831842955
ABVQ01000037.56921.58441,0.012149695053529948,0.015124041366841805,0.004887398168923847
AY854353.1.1525,0.007371000556221638,0.009260502129451958,0.0032414750703749855
CP015405.196247.197788,0.0044925012486626255,0.003420706587145111,0.0016969774740703525
CVTZ01000011.472188.473700,-0.0004053010008475506,0.001224230635572834,-1.6947687899142948e-05
CYYV01000001.321800.323312,0.008920137299736416,0.015150458131215697,-0.0039154445937932434
DQ777889.1.1539,-0.009024654828626605,-0.012008245553866983,-0.00036261234497577847
EF603374.1.1513,9.801293159471742e-05,-7.636600889081823e-06,-0.0001490714299650921
FMFJ01000009.575.2087,0.004373508070579782,0.0064621959181601065,0.001664939113974399
LC028624.1.1525,-0.003365578636438502,0.002521027711967669,0.0009704436447433948
AATC01000018.2.1513,0.006441090351781589,0.02639668683189496,0.002007337538887558
AB506430.1.1524,0.004539684352114825,-0.006108707105552582,0.002045883184807292
AB606306.1.1512,-0.00096729232153281,-0.009717717048470766,7.698550175663676e-05
AB627590.1.1524,-0.002368425134603303,-0.013083865274812511,-0.0004462635833517273
AB969320.1.1524,-0.005227260683237623,0.005735406797626495,0.0015475681810095485
AB969520.1.1523,0.08792508588388427,-0.07312012173324818,-0.04911779103708247
ACTP02000009.47.1566,0.015923378185624087,-0.06560333959548988,-0.039219369478474465
ACTP02000011.422074.423593,0.003388443817686592,0.008332990280435746,0.0018989499140441822
ADLO01000142.506.2025,0.035374976782132,-0.07757627615775359,-0.025326506762933194
AGYM01000049.26155.27674,0.00915349619642365,0.014348463090504984,0.00448154718485108
AGYU01000014.10038.11557,-0.002681385516023877,-0.002127798902821172,-0.001290536920631783
AWST01000112.51.1570,-0.01568089807379447,-0.040556377248647225,-0.007406174974120689
AY792237.1.1524,0.0012860039093766944,-0.0012067543609659826,6.611854186688375e-05
EF025906.1.1521,-0.06529772965497883,-0.07913880363464566,-0.04621926137744635
EU791025.1.1513,-0.003952330291278627,-0.003456651209112547,8.283607592107352e-05
FPLO01004733.18.1529,-0.006201745569682848,0.004170170460082306,0.0017380856332880781
HW066464.1.1512,0.028019721688909576,-0.0010512916632842066,-0.004635289339316591
JN867384.1.1518,-0.005568295356118513,0.013056462380618179,0.004509212662439387
JPJD01000056.3683.5194,-0.006070044573601807,-0.06835121824249617,-0.04328498727632216
AAXA02000014.354465.355983,-0.012549779420907082,-0.007411311348061003,-0.018360794918597267
AB506422.1.1523,0.020668811784190774,0.006210816708519312,-0.003711852346438243
AB559603.1.1522,-4.274902825180924e-05,-0.01008347227627315,0.0024381245673513966
AB627664.1.1523,-0.056102715577893744,0.12598614042955358,-0.020431738822007682
AB969484.1.1523,-0.012058386273657875,0.04648510384396782,-0.02466288810409057
ADLR01000157.173.1691,0.07718432399475499,-0.07332473210873128,-0.023429253563817268
CP011391.1021283.1022806,-0.045719771049579486,-0.01721976389029429,-0.011713235404782097
CVUG01000013.3917.5427,-0.011177732243368573,-0.0222105215677808,0.0038703409943005424
FLKC01000014.123770.125280,-0.0007518288269487028,0.00030411383255724293,-0.000339233577256144
FMET01000007.119434.120944,-0.0006727490810431281,-0.0005487454348882054,0.00595520928674508
HK693827.8.1518,0.008800197691652583,0.0002515698324558431,0.0026371282081532506
HK694229.2.1512,0.07053519712244245,-0.05352597338740682,-0.019370347181513634
HM123987.1.1511,-0.008676222575165274,-0.0006684939731068104,-0.0016828457754731276
JQ083789.1.1511,0.024076535783256713,0.12430601744766097,-0.014647471179919526
LC028793.1.1523,-0.019137489425974534,0.04476280534683228,-0.0045188336244658
LC028891.1.1523,0.004729034432752829,0.002143437737791488,0.002914278534648819
LT622246.247875.249393,-0.00589442299579334,-0.009590104165842963,0.004206822589938457
AB506256.1.1522,0.006137162077998733,0.002312090624073554,0.0020429962445842565
AB606269.1.1510,-0.00808207317320292,-0.017096180960964054,-0.0010054614830265899
AB626959.1.1510,-0.002137489981894977,-0.008166520723584786,7.366215816958949e-05
AB627637.1.1522,0.0004350308334442613,0.03752402725045004,0.000971520234291738
AB700368.1.1510,-0.0016607663932144093,-0.007811009480987227,0.0013251821925452081
AB969374.1.1522,-0.0010091487651781134,0.011612590075655384,0.00852549720191984
AB969456.1.1522,0.015405259731637245,-8.309615348245092e-05,0.003945295225603482
AY395014.1.1510,0.002852978687424252,0.012349567765518203,0.004273866057043077
BAIC02000310.62.1571,0.05896301308016462,-0.07782205028304087,-0.022911924245450098
CCIZ01000013.190076.191585,0.004716451556760367,-0.00238368898466368,0.000986257740769249
CDPQ01003778.246.1755,-0.0028472506990901117,-0.003390591740176537,0.008837320303935749
CDZQ01043683.912.2421,-0.006753078625915599,-0.009869365055187443,-0.00021596099885669962
GU303692.1.1510,0.002411980357732014,-0.0012011558657833187,0.00042535084939355767
JQ083849.1.1510,0.002426607737658929,0.05192214394844295,-0.022474826319189838
JQ084535.1.1510,-0.06813198351837221,0.027634243305715542,-0.02469009468968153
AATE01000140.61.1569,0.002369811035453278,-0.002796647510908573,0.00021161132205201313
AB969365.1.1521,-0.06519866206418469,0.0035739815167051448,-0.02415195157939049
AB969387.1.1521,0.021369393049487734,0.0001799186393571529,-0.06447925129976914
AGXT01000041.79243.80759,0.0008487552868656103,0.009616790223881715,0.00284384396445634
AGXU01000010.481004.482520,0.001094949415346261,-0.005561142246890836,0.001210475224642624
AM278246.1.1509,-0.010919816464509123,0.008959437365642116,0.006503138231182647
ASTC01000013.23144.24660,-0.05419021359057833,0.045963066033161214,-0.049454970708801144
CDYN01012203.1756.3264,-0.010731748972877809,-0.0012887920513323123,0.0060303477499087975
CP015401.3482423.3483958,-0.06547483986352916,-0.03378626321314303,-0.07177089955146332
CXSE01001446.1371.2879,0.009510738964333257,0.0015812023154721,0.0028002074193610974
EU622702.1.1510,-0.003952330291278627,-0.003456651209112547,8.283607592107352e-05
EU791133.1.1509,0.01294470885513783,0.016075473703336195,-0.01661860698657595
FAUJ01000006.3367.4875,0.020443402018398397,0.0018801109428695452,-0.010529915912042779
FJ880330.1.1509,0.019529112422189635,0.032230051466355915,0.0010523712810927607
FPLN01005735.18.1526,0.006720901186109921,0.002885364705772099,0.0027013260615626655
JX218560.1.1509,0.0005151046467766371,-0.013279316296453948,0.0003250836624578773
KJ910368.1.1509,0.01478926738200154,-0.007809868982300106,0.009192065457977537
KM819138.1.1509,0.005800565293195255,-0.0018276566920082788,0.010828015252614436
LC028631.1.1521,-0.004762071278444097,0.0029723479502437897,0.0012051805627164747
AB185701.1.1523,-0.015640942899079604,0.0008651588863241098,0.001983295183746689
AB627539.1.1520,0.005520425534975838,0.0019284767811469851,0.0036512837946648014
AB700369.1.1508,-0.05815852399024225,0.04216966574980016,-0.026227993764993424
AY854295.1.1520,-0.00528342192527508,-0.018825461004151993,0.00769650278448605
BAIW01000188.173.1680,0.012655974170178592,-0.017367339816066456,-0.11107090211904722
DQ905425.1.1508,-0.005037777900638743,-0.00787124226933521,0.0014112128709573883
EF406426.1.1509,0.010812531653539471,-0.002121098802579123,0.0025058616221843174
EF406639.1.1509,-0.03634707462620823,-0.00938578884134216,-0.010317750307839418
EF406803.1.1509,0.006464894874493538,-0.010765488686071278,-0.07269223845236324
EF604623.1.1508,0.0046652374273162085,-0.007639057872209443,-0.0011375978127274669
EF604624.1.1508,-0.0034109053591463295,-0.0073038169968136085,-0.00034898579853282814
EU344936.1.1508,-0.002009412369142506,0.002267761459712065,0.00047926547376429633
FMGF01000006.87362.88869,0.00018930362761610545,-0.0044643834818907,0.001945076925765644
FPLP01001157.2.1509,7.032441247653627e-05,4.5850433996339807e-07,-0.00014460678664826457
HK693800.3.1510,-0.008486746380191706,0.008271960784245445,0.0074762191662540375
HK693810.8.1515,-0.007933826569064967,0.006405651152452182,0.0021347851232959105
HQ716617.1.1511,-0.016770651772310612,-0.002668312932367252,0.00790146955041353
JQ405339.1.1508,-0.009349379820352206,-0.006558327778061849,0.0011643733198493911
JX218602.1.1508,0.005783433385785432,0.0018570840794491525,0.003965953287136409
KC561111.1.1513,-0.007929874616456011,0.0012880037036361283,0.0012337744425597078
MPKA01000044.182665.184200,-0.02321813217516992,-0.011233761302004498,-0.014646112618906883
AB606276.1.1507,-0.00039194696929253464,-0.008159139440838459,0.0015039757887128009
AB622814.1.1518,0.04002162359072419,0.09115975760030323,-0.030784475092251157
AB626928.1.1507,-0.004118452606504961,-0.006441755188221858,-0.00045865619083845273
ABVO01000045.3575.5089,-0.009332479519249039,-0.0077126520492746785,1.4764565783844112e-05
AGZO01000001.452.1966,-0.027873613476017862,-0.01690749363143557,-0.1548815258924727
AGZO01000011.369833.371347,-0.02021167640096608,-0.005165641246198315,-0.0055840130547039025
ASTA01000042.17380.18894,0.03344401716704285,0.012940085494512902,-0.007877681176894713
AY179349.1.1515,-0.011755315439893037,0.007302705373606081,0.002554431775100758
CEBY01043209.9650.11156,-0.01724046403216688,-0.009513426386083094,0.007507540019389511
FJ880595.1.1507,-0.02344396324905689,-0.0163157294077694,-0.0015668981149212916
FMHG01000001.1940143.1941649,0.08452461012008225,-0.0178030877018419,-0.01581201112883182
FN667449.1.1507,-0.006256465051647709,-0.0040225686692702675,0.0007022816340979509
FN667456.1.1507,-0.010496358807449006,-0.0031879846653047896,0.0013007925021247238
FUHT01000001.3690.5196,0.0019345584679043215,0.0015924619536545929,0.000615807638211245
AB555202.1.1506,0.001982885559929036,0.0028516156573234657,-0.03430035667030214
AB622820.1.1517,-0.011910066665545834,-0.005555824790798818,0.0024088278495672296
BAKJ01000105.14.1519,-0.00210152074663199,-0.003686499677353953,0.00027490776795555154
DQ105656.1.1515,7.032441247653627e-05,4.5850433996339807e-07,-0.00014460678664826457
DQ532269.1.1506,0.002411980357732014,-0.0012011558657833187,0.00042535084939355767
EF406464.1.1508,-0.042517451018124805,-0.003558152704535596,-0.04336928308101291
EF604131.1.1506,0.0027689464225549615,-0.00012904585246622445,0.001533504018070708
EU844787.1.1523,-0.017097037166566163,6.966591334383516e-05,0.0026398164272772445
FM873056.1.1506,-0.004452846718289878,0.00303891519619402,0.0008634488493316724
FMDU01000007.737.2242,-0.05395554521382323,-0.050726471274862114,-0.057650277734286395
JF833666.1.1507,-0.002712113720218377,0.003134448945159455,0.0009286247338325745
AB626943.1.1505,-0.003515442944723759,-0.007177377273909718,-0.0003652283816958466
ABGD02000032.3011.4523,-0.019941499298574507,-0.007381334371593549,-0.0056369937568250894
AY854369.1.1517,-0.01790515050698939,0.007401981570440896,-0.004325782036452629
AY960569.1.1506,-0.0021945681134929794,0.004779654184272369,0.005471934153545004
BAHP02000171.687.2191,-0.012183369521349645,-0.004618590730838327,0.00100665217665903
EF406590.1.1506,0.0009390109768891308,-0.0003655158308602663,0.01094292572398061
EF406710.1.1508,-0.013070544928265624,-0.011212254312874351,-0.09458194052363439
EF406783.1.1508,-0.022006493424638247,-0.005042294002306265,-0.07416928207987421
EF406784.1.1506,-0.015783403767748776,-0.012725280615475355,0.0035402018116429883
EU791051.1.1505,0.01141742684962846,-0.010258162264033043,0.007376659390635444
EU842540.1.1514,0.008806578589393014,0.0011959896555405675,0.0026659334626753933
FJ880301.1.1583,0.0023081352821689217,0.0009410543548475228,0.0016659565548071918
FJ881328.1.1505,0.05472383590300052,0.08070226521328591,0.0019005252280593218
HK555962.10.1514,-0.004826562810150766,-0.009181018501560423,-0.0007326099856975224
HM124223.1.1505,0.0030918643016141453,0.0214254507922608,0.003097396878704408
JQ084432.1.1505,0.0009069060213043414,0.03352297186457333,0.0035045385999094335
KF798724.1.1505,-0.0036543650790837492,0.007969425531037258,0.003143950074643744
AB702928.1.1601,0.00047569230273108944,-3.3566778092379966e-05,0.0019417648534542406
AB969573.1.1524,-0.0090762098331308,-0.011861262672442106,0.0005691227904400854
ADLF01000023.869.2380,-0.00045027993860014107,0.010866167604286488,0.0057055557036275635
BABG01002699.21.1524,-9.647807436574607e-05,-0.0023984460546239055,0.003094506917013124
CDYZ01001807.21.1524,0.04601446574609431,0.03501917039884163,-0.024014515440178373
CP015402.2294917.2296466,0.019920828532438963,-0.0015991624670312174,-0.02319599597171625
DQ777894.1.1513,0.0010985466006191462,-0.011388889749098909,0.0010654494643888824
DQ815501.1.1504,-0.002702366329475031,0.00292751097647403,0.000910360890047166
EF406575.1.1505,0.0011302372164985574,-0.0005992156878233302,8.547887337902996e-05
FJ880348.1.1504,-0.0070049282585795385,0.05249198713139884,-0.005702775242986275
HQ143308.1.1504,-0.005977627970854065,0.003143973365488499,0.009207352920077095
KF256013.1.1504,0.008648042571401067,0.004061683524385078,0.005010669264015537
AB559618.1.1515,0.001257183603257782,-0.0099102838951016,0.0031398146193770066
AB606260.1.1503,-0.012137392227816875,0.012123099443484367,0.003237501109099649
AB606270.1.1503,-0.0014640240683742396,0.009299357703338755,0.0006155211060944751
AB824383.1.1515,-0.011261594831876866,-0.011450060607562887,0.0011742510017289653
AB969502.1.1515,0.06103880278868082,-0.02095302467060845,-0.02786760720352095
DQ905410.1.1551,0.001158905088372483,0.00184845002095245,-0.00035487750299447986
EF071146.1.1504,-0.006963958788119385,0.003654429083747958,0.001568304277902564
EF404985.1.1504,-0.005374791242571009,0.012394898589031455,0.009011880544762471
EF409953.1.1512,0.03141182362228983,-0.0351801012041126,-0.017532347904460295
FJ879359.1.1503,0.010385614248778942,0.06403406661357047,-0.04689659070006518
JQ084698.1.1503,0.009555008634509145,-0.008242717140057778,0.0016405021803635998
JX198615.1.1513,0.0026249569257028337,-0.0016703341705294635,0.0038324258206960957
AB506315.1.1513,0.028000894812963542,-0.005424843081932463,-0.007837163636774338
AB627470.1.1514,-0.01703129739095134,-0.04222357838976245,-0.031851182871620656
AB627651.1.1514,0.0027807262136654272,-0.0010006054203319024,0.0004970215358187182
AB627700.1.1509,-0.012332536283963481,0.0030203964290711357,0.0024267842822634444
AB746522.1.1514,0.008351792067476788,-0.011942223367143345,0.00014189580046821885
AB746559.1.1514,-0.013998818992841531,-0.0004370401329970978,0.0046064082846367345
AELB01000337.3.1504,-0.001329057431793637,0.00708145253539381,0.0033678016121932654
EF406505.1.1505,0.01009367186404266,0.004104288486241932,0.003214949753967284
EF406744.1.1505,-0.0025146490337884402,-0.005116534332297386,0.010043573876419522
EF406800.1.1505,-6.392277206053776e-05,0.004886447693329231,0.0024749262001708973
EF603669.1.1502,-0.005493555259357758,0.0010627257031955142,0.0020303341497051692
EU622762.1.1520,0.008623294663357239,0.01118083032747237,-0.005097797565839153
EU871388.1.1502,0.0076487658149542856,-0.006603705651609237,0.00587568890589749
GQ358914.1.1502,0.003180323979297924,-0.00801779038298768,0.0017140534572293684
JQ083910.1.1502,0.0011135048172388206,0.002088652435113554,-8.042300061460311e-05
JQ084431.1.1502,-0.04325018573154784,-0.015679616872648995,-0.008977456487982823
JX645603.1.1530,0.009582081299965465,-0.0020567617944521896,0.002454336561160082
